timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2025-01-30T00:00:00.000Z";"2025-01-30T23:59:59.999Z";"2025-01-30T15:50:00.000Z";"2025-01-30T00:33:00.000Z";"2781";0.3238706551;0.3380838322;0.3228711453;0.3315085878;1365524938.61;49011484835.03;"2025-01-30T23:59:59.999Z"
"2025-01-29T00:00:00.000Z";"2025-01-29T23:59:59.999Z";"2025-01-29T20:34:00.000Z";"2025-01-29T19:29:00.000Z";"2781";0.3190736585;0.3335090712;0.3179412749;0.3238638455;1981300958.99;47877872268.84;"2025-01-29T23:59:59.999Z"
"2025-01-28T00:00:00.000Z";"2025-01-28T23:59:59.999Z";"2025-01-28T05:49:00.000Z";"2025-01-28T22:34:00.000Z";"2781";0.3338180501;0.3386459848;0.3158354094;0.3190736585;2019292120.09;47164372619.52;"2025-01-28T23:59:59.999Z"
"2025-01-27T00:00:00.000Z";"2025-01-27T23:59:59.999Z";"2025-01-27T00:10:00.000Z";"2025-01-27T07:31:00.000Z";"2781";0.3363225012;0.336741169;0.3078100258;0.3338215346;4453314117.45;49339281343.76;"2025-01-27T23:59:59.999Z"
"2025-01-26T00:00:00.000Z";"2025-01-26T23:59:59.999Z";"2025-01-26T04:29:00.000Z";"2025-01-26T23:57:00.000Z";"2781";0.3537852726;0.3570226237;0.3363007972;0.33632636;1263299831.79;49705392370.4;"2025-01-26T23:59:59.999Z"
"2025-01-25T00:00:00.000Z";"2025-01-25T23:59:59.999Z";"2025-01-25T22:08:00.000Z";"2025-01-25T10:33:00.000Z";"2781";0.3507453781;0.3595882177;0.3459597399;0.3537760395;1500843148.13;52279468760.44;"2025-01-25T23:59:59.999Z"
"2025-01-24T00:00:00.000Z";"2025-01-24T23:59:59.999Z";"2025-01-24T11:01:00.000Z";"2025-01-24T02:51:00.000Z";"2781";0.3523017143;0.3638927205;0.3432879986;0.3507399257;2122786422.09;51826077225.26;"2025-01-24T23:59:59.999Z"
"2025-01-23T00:00:00.000Z";"2025-01-23T23:59:59.999Z";"2025-01-23T00:10:00.000Z";"2025-01-23T21:34:00.000Z";"2781";0.3629800632;0.3640869151;0.3429927782;0.3523530082;3093003294.46;52052080272.3;"2025-01-23T23:59:59.999Z"
"2025-01-22T00:00:00.000Z";"2025-01-22T23:59:59.999Z";"2025-01-22T03:34:00.000Z";"2025-01-22T18:59:00.000Z";"2781";0.3715881828;0.3733418355;0.3559886277;0.363055515;2940097446.32;53624854700.16;"2025-01-22T23:59:59.999Z"
"2025-01-21T00:00:00.000Z";"2025-01-21T23:59:59.999Z";"2025-01-21T11:50:00.000Z";"2025-01-21T04:38:00.000Z";"2781";0.3545732328;0.4001700051;0.3358994784;0.3715769038;9507969593.82;54891473215.16;"2025-01-21T23:59:59.999Z"
"2025-01-20T00:00:00.000Z";"2025-01-20T23:59:59.999Z";"2025-01-20T07:07:00.000Z";"2025-01-20T00:51:00.000Z";"2781";0.357738698;0.3849730822;0.3472472846;0.3546084756;8850825868.76;52373181226.66;"2025-01-20T23:59:59.999Z"
"2025-01-19T00:00:00.000Z";"2025-01-19T23:59:59.999Z";"2025-01-19T02:55:00.000Z";"2025-01-19T23:41:00.000Z";"2781";0.3960847451;0.4089650872;0.3521204979;0.3577569087;9531626100.93;52835886582.56;"2025-01-19T23:59:59.999Z"
"2025-01-18T00:00:00.000Z";"2025-01-18T23:59:59.999Z";"2025-01-18T01:07:00.000Z";"2025-01-18T18:22:00.000Z";"2781";0.4159129937;0.4335121443;0.3872387;0.396081336;7331618418.16;58493944241.04;"2025-01-18T23:59:59.999Z"
"2025-01-17T00:00:00.000Z";"2025-01-17T23:59:59.999Z";"2025-01-17T16:31:00.000Z";"2025-01-17T00:30:00.000Z";"2781";0.3767063281;0.4205011277;0.3759727929;0.4159393571;6276540244.66;61416506087.39;"2025-01-17T23:59:59.999Z"
"2025-01-16T00:00:00.000Z";"2025-01-16T23:59:59.999Z";"2025-01-16T18:09:00.000Z";"2025-01-16T08:54:00.000Z";"2781";0.3857127409;0.3893487207;0.3684609383;0.3767479672;4097841421.31;55621882141.04;"2025-01-16T23:59:59.999Z"
"2025-01-15T00:00:00.000Z";"2025-01-15T23:59:59.999Z";"2025-01-15T23:46:00.000Z";"2025-01-15T12:30:00.000Z";"2781";0.35611987;0.3873535311;0.3487444666;0.3857100678;4079184870.54;56946477236.31;"2025-01-15T23:59:59.999Z"
"2025-01-14T00:00:00.000Z";"2025-01-14T23:59:59.999Z";"2025-01-14T18:40:00.000Z";"2025-01-14T00:19:00.000Z";"2781";0.3382971018;0.3610912366;0.3360581524;0.3561198496;3143614166.96;52571803436.49;"2025-01-14T23:59:59.999Z"
"2025-01-13T00:00:00.000Z";"2025-01-13T23:59:59.999Z";"2025-01-13T00:43:00.000Z";"2025-01-13T14:37:00.000Z";"2781";0.3359558436;0.3452137952;0.3113989555;0.3382993446;3713750867.85;49936839120.79;"2025-01-13T23:59:59.999Z"
"2025-01-12T00:00:00.000Z";"2025-01-12T23:59:59.999Z";"2025-01-12T04:40:00.000Z";"2025-01-12T22:24:00.000Z";"2781";0.3409496348;0.342988795;0.3322782761;0.3359589807;1436724129.37;49586661354.67;"2025-01-12T23:59:59.999Z"
"2025-01-11T00:00:00.000Z";"2025-01-11T23:59:59.999Z";"2025-01-11T22:01:00.000Z";"2025-01-11T04:43:00.000Z";"2781";0.333979288;0.3478112411;0.3300748942;0.3409552383;1461005906.51;50319105166.36;"2025-01-11T23:59:59.999Z"
"2025-01-10T00:00:00.000Z";"2025-01-10T23:59:59.999Z";"2025-01-10T07:46:00.000Z";"2025-01-10T00:00:00.000Z";"2781";0.3209085698;0.338533592;0.3208905798;0.333980516;3222794654.51;49285846669.3;"2025-01-10T23:59:59.999Z"
"2025-01-09T00:00:00.000Z";"2025-01-09T23:59:59.999Z";"2025-01-09T01:28:00.000Z";"2025-01-09T20:26:00.000Z";"2781";0.3422467918;0.346285887;0.3151028292;0.3209116644;3614560189.79;47352558196.68;"2025-01-09T23:59:59.999Z"
"2025-01-08T00:00:00.000Z";"2025-01-08T23:59:59.999Z";"2025-01-08T04:13:00.000Z";"2025-01-08T17:38:00.000Z";"2781";0.3484362305;0.3551113812;0.3268098288;0.3422483827;4416730764.64;50496534704.19;"2025-01-08T23:59:59.999Z"
"2025-01-07T00:00:00.000Z";"2025-01-07T23:59:59.999Z";"2025-01-07T02:04:00.000Z";"2025-01-07T23:58:00.000Z";"2781";0.3879517159;0.3978083746;0.3484216537;0.3484372469;5280516863.34;51404997921.6;"2025-01-07T23:59:59.999Z"
"2025-01-06T00:00:00.000Z";"2025-01-06T23:59:59.999Z";"2025-01-06T16:17:00.000Z";"2025-01-06T01:23:00.000Z";"2781";0.3824935615;0.3937019417;0.3765512706;0.3879568503;2937148475.33;57229553334.82;"2025-01-06T23:59:59.999Z"
"2025-01-05T00:00:00.000Z";"2025-01-05T23:59:59.999Z";"2025-01-05T00:19:00.000Z";"2025-01-05T14:20:00.000Z";"2781";0.3947464598;0.3973053326;0.3763155558;0.382563381;2594267525.17;56419107066.95;"2025-01-05T23:59:59.999Z"
"2025-01-04T00:00:00.000Z";"2025-01-04T23:59:59.999Z";"2025-01-04T22:50:00.000Z";"2025-01-04T01:19:00.000Z";"2781";0.3792828773;0.3979973154;0.3780430878;0.3947461972;4431717186.85;58221039450.17;"2025-01-04T23:59:59.999Z"
"2025-01-03T00:00:00.000Z";"2025-01-03T23:59:59.999Z";"2025-01-03T22:06:00.000Z";"2025-01-03T01:17:00.000Z";"2781";0.3386101104;0.3877968446;0.3358855771;0.3792794745;4823481336.36;55935146784.07;"2025-01-03T23:59:59.999Z"
"2025-01-02T00:00:00.000Z";"2025-01-02T23:59:59.999Z";"2025-01-02T10:33:00.000Z";"2025-01-02T00:00:00.000Z";"2781";0.324305542;0.3441780772;0.3242916784;0.3386101104;3205163576.23;49932241383.68;"2025-01-02T23:59:59.999Z"
"2025-01-01T00:00:00.000Z";"2025-01-01T23:59:59.999Z";"2025-01-01T21:25:00.000Z";"2025-01-01T09:44:00.000Z";"2781";0.3156821068;0.326478414;0.311723411;0.3243057406;1532271285.94;47818409944.8;"2025-01-01T23:59:59.999Z"
"2024-12-31T00:00:00.000Z";"2024-12-31T23:59:59.999Z";"2024-12-31T14:49:00.000Z";"2024-12-31T05:21:00.000Z";"2781";0.3135177564;0.3278658214;0.3094030546;0.3156807055;2204579837.59;46542609212.52;"2024-12-31T23:59:59.999Z"
"2024-12-30T00:00:00.000Z";"2024-12-30T23:59:59.999Z";"2024-12-30T12:28:00.000Z";"2024-12-30T15:25:00.000Z";"2781";0.3143196708;0.3224803646;0.3065466622;0.3135135011;2526977894.56;46219241116.11;"2024-12-30T23:59:59.999Z"
"2024-12-29T00:00:00.000Z";"2024-12-29T23:59:59.999Z";"2024-12-29T08:01:00.000Z";"2024-12-29T22:25:00.000Z";"2781";0.3239172215;0.3289332616;0.3116670347;0.3143197681;1654780626.01;46333185744.78;"2024-12-29T23:59:59.999Z"
"2024-12-28T00:00:00.000Z";"2024-12-28T23:59:59.999Z";"2024-12-28T22:55:00.000Z";"2024-12-28T00:00:00.000Z";"2781";0.3110564744;0.3258576918;0.3110564744;0.3239189874;1410132054.34;47743531517.59;"2024-12-28T23:59:59.999Z"
"2024-12-27T00:00:00.000Z";"2024-12-27T23:59:59.999Z";"2024-12-27T09:24:00.000Z";"2024-12-27T23:42:00.000Z";"2781";0.3122554806;0.3238474113;0.3097641713;0.311036297;2157162506.39;45843670039.43;"2024-12-27T23:59:59.999Z"
"2024-12-26T00:00:00.000Z";"2024-12-26T23:59:59.999Z";"2024-12-26T00:20:00.000Z";"2024-12-26T21:19:00.000Z";"2781";0.3343037065;0.3373805086;0.3089983725;0.3122561732;2514756815.54;46016139787.37;"2024-12-26T23:59:59.999Z"
"2024-12-25T00:00:00.000Z";"2024-12-25T23:59:59.999Z";"2024-12-25T10:25:00.000Z";"2024-12-25T16:42:00.000Z";"2781";0.3369256344;0.3413655231;0.3268987399;0.3343190576;2538802503.79;49260756490;"2024-12-25T23:59:59.999Z"
"2024-12-24T00:00:00.000Z";"2024-12-24T23:59:59.999Z";"2024-12-24T15:46:00.000Z";"2024-12-24T02:22:00.000Z";"2781";0.3242182182;0.3394340438;0.316393027;0.3369237512;3138423653.72;49642503828.13;"2024-12-24T23:59:59.999Z"
"2024-12-23T00:00:00.000Z";"2024-12-23T23:59:59.999Z";"2024-12-23T21:29:00.000Z";"2024-12-23T01:22:00.000Z";"2781";0.3121987341;0.3278819611;0.3032776359;0.3242188065;4390431993.1;47765755832.23;"2024-12-23T23:59:59.999Z"
"2024-12-22T00:00:00.000Z";"2024-12-22T23:59:59.999Z";"2024-12-22T09:49:00.000Z";"2024-12-22T20:12:00.000Z";"2781";0.3209042916;0.3240319184;0.3057178135;0.3121923274;4115525340.58;45990706197.03;"2024-12-22T23:59:59.999Z"
"2024-12-21T00:00:00.000Z";"2024-12-21T23:59:59.999Z";"2024-12-21T07:44:00.000Z";"2024-12-21T00:20:00.000Z";"2781";0.3177185939;0.3494056472;0.3152487942;0.3209511024;6875286934.43;47268777400.19;"2024-12-21T23:59:59.999Z"
"2024-12-20T00:00:00.000Z";"2024-12-20T23:59:59.999Z";"2024-12-20T02:55:00.000Z";"2024-12-20T11:46:00.000Z";"2781";0.3150535405;0.3280571259;0.2644403486;0.3177129903;11414899319.26;46795201020.84;"2024-12-20T23:59:59.999Z"
"2024-12-19T00:00:00.000Z";"2024-12-19T23:59:59.999Z";"2024-12-19T10:50:00.000Z";"2024-12-19T20:14:00.000Z";"2781";0.3580465141;0.3670362422;0.3027687249;0.3150659477;9565836572.51;46398400054.15;"2024-12-19T23:59:59.999Z"
"2024-12-18T00:00:00.000Z";"2024-12-18T23:59:59.999Z";"2024-12-18T00:19:00.000Z";"2024-12-18T20:12:00.000Z";"2781";0.3943410959;0.3961633073;0.3564941805;0.3580386425;5749656033.32;52725144245.7;"2024-12-18T23:59:59.999Z"
